putativeCellType,geneticLine,acgPeak,troughtToPeak,brainRegion,lightResponse,rateDuringRipples,preferedThetaphase,thetaModulation,sessionName
Pyramidal Cell,id2/dlx/ai80,2.26,0.775,CA1sp,0,11.0545832557399,3.18028357998962,0.216690579944143,fnkx8_200908_sess16
Pyramidal Cell,id2/dlx/ai80,2.18,0.7,CA1sp,0,12.8218850571574,3.07386793542476,0.220404100556545,fnkx8_200908_sess16
Pyramidal Cell,id2/dlx/ai80,2.3,0.741666666666667,CA1sp,0,0.668605695077197,1.7438744315781,0.090492959044515,fnkx8_200908_sess16
Pyramidal Cell,id2/dlx/ai80,2.18,0.741666666666667,CA1sp,0,7.51771524340932,2.82853547346308,0.148244492954846,fnkx8_200908_sess16
Pyramidal Cell,id2/dlx/ai80,2.26,0.758333333333333,CA1sp,0,9.32502867401131,2.53721768867526,0.153389136612276,fnkx8_200908_sess16
Pyramidal Cell,id2/dlx/ai80,2.26,0.75,CA1sp,0,2.2277321276324,2.85034230702539,0.118269489635489,fnkx8_200908_sess16
Narrow Interneuron,id2/dlx/ai80,2.06,0.416666666666667,CA1sp,0,3.34068689552987,1.91277220333929,0.242622586060573,fnkx8_200908_sess16
Pyramidal Cell,id2/dlx/ai80,2.22,0.733333333333333,CA1sp,0,16.5414869876766,2.94471877964194,0.269801671510799,fnkx8_200908_sess16
Pyramidal Cell,id2/dlx/ai80,2.22,0.691666666666667,CA1sp,0,1.70170397376067,2.69507975710167,0.182163463303331,fnkx8_200908_sess16
Narrow Interneuron,id2/dlx/ai80,2.06,0.35,CA1sp,0,16.5943164631072,2.93036805203653,0.305031370631932,fnkx8_200908_sess16
Pyramidal Cell,id2/dlx/ai80,2.26,0.741666666666667,CA1sp,0,8.53381678748536,2.56593822016765,0.101140281562641,fnkx8_200908_sess16
Narrow Interneuron,id2/dlx/ai80,2.06,0.208333333333333,CA1sp,0,5.73780806827076,2.7212466253228,0.264245797731661,fnkx8_200908_sess16
Pyramidal Cell,id2/dlx/ai80,2.18,0.766666666666667,CA1sp,0,16.2931581921419,2.94862779622795,0.211955628308328,fnkx8_200908_sess16
Pyramidal Cell,id2/dlx/ai80,2.26,0.925,,0,7.95460370883484,2.31994578138838,0.250133322554909,fnkx8_200908_sess16
Pyramidal Cell,id2/dlx/ai80,2.3,0.541666666666667,CA1sp,0,2.29670952366609,0.976621302281266,0.112941964753572,fnkx8_200908_sess16
Pyramidal Cell,id2/dlx/ai80,2.18,0.741666666666667,CA1sp,0,3.06158561838286,2.95642965141663,0.159953571899959,fnkx8_200908_sess16
Narrow Interneuron,id2/dlx/ai80,2.02,0.375,CA1sp,0,24.6901149233598,3.19282554630396,0.280201147572037,fnkx8_200908_sess16
Pyramidal Cell,id2/dlx/ai80,2.22,0.725,CA1sp,0,7.0312823545394,2.65138423182541,0.160766457034556,fnkx8_200908_sess16
Pyramidal Cell,id2/dlx/ai80,2.02,0.558333333333333,CA1sp,0,10.2972675486366,2.38038698655088,0.261851110394201,fnkx8_200908_sess16
Pyramidal Cell,id2/dlx/ai80,2.26,0.741666666666667,CA1sp,0,16.5787356818036,2.60222019038541,0.247022239481599,fnkx8_200908_sess16
Pyramidal Cell,id2/dlx/ai80,2.22,0.758333333333333,CA1sp,0,14.7871163314125,3.16924890138122,0.184005670331042,fnkx8_200908_sess16
Pyramidal Cell,id2/dlx/ai80,2.3,0.683333333333333,CA1sp,0,11.0274952364056,2.79999797801105,0.159035088567477,fnkx8_200908_sess16
Pyramidal Cell,id2/dlx/ai80,2.26,0.758333333333333,CA1sp,0,4.29043287693747,2.77878601892038,0.15191765238919,fnkx8_200908_sess16
Narrow Interneuron,id2/nkx2.1/ai80,2.06,0.341666666666667,CA1so,0,29.7195398091096,2.71809221736436,0.400530640029483,fnkx11_201103_sess14
Narrow Interneuron,id2/nkx2.1/ai80,2.06,0.266666666666667,CA1sp,0,7.28446307528939,2.04844114911589,0.449860883942879,fnkx11_201103_sess14
Narrow Interneuron,id2/nkx2.1/ai80,2.18,0.325,DG,0,-0.248820347587339,1.63878972248859,0.592658316267778,fnkx11_201103_sess14
Narrow Interneuron,id2/nkx2.1/ai80,1.62,0.391666666666667,CA1sp,0,19.4763750146027,3.05993204663485,0.482288609270996,fnkx11_201103_sess14
Narrow Interneuron,id2/nkx2.1/ai80,2.14,0.308333333333333,CA1sp,0,46.1904269428439,2.79771068695392,0.527682121604482,fnkx11_201103_sess14
Pyramidal Cell,id2/nkx2.1/ai80,0.82,0.508333333333333,CA1sp,0,14.3703989469743,2.70054870125599,0.384392769921616,fnkx11_201103_sess14
Wide Interneuron,id2/nkx2.1/ai80,2.02,0.475,CA1sp,0,7.12090757342448,3.15640133308816,0.239072239563593,fnkx11_201103_sess14
Pyramidal Cell,id2/nkx2.1/ai80,1.58,0.325,CA1sp,0,16.5103795314754,3.22352317457201,0.383552475760133,fnkx11_201103_sess14
Narrow Interneuron,id2/nkx2.1/ai80,1.58,0.375,CA1sp,0,12.5232857725663,2.90649247420471,0.429761707871599,fnkx11_201103_sess14
Narrow Interneuron,id2/nkx2.1/ai80,1.5,0.466666666666667,CA1sp,0,15.3244669207483,2.06056706975333,0.36246439978501,fnkx11_201103_sess14
Wide Interneuron,id2/nkx2.1/ai80,2.1,0.183333333333333,CA1so,0,16.1972279394718,2.78782273533278,0.455743002910872,fnkx11_201103_sess14
Narrow Interneuron,id2/nkx2.1/ai80,1.82,0.333333333333333,CA1so,0,4.09757531435239,3.16096930486696,0.602108482134695,fnkx11_201103_sess14
Narrow Interneuron,id2/nkx2.1/ai80,1.66,0.325,CA1so,0,2.07568520667874,3.31307976995095,0.508452713611841,fnkx11_201103_sess14
Narrow Interneuron,id2/nkx2.1/ai80,2.02,0.3,DG,0,-0.975925853240787,1.46260421663131,0.564629997156334,fnkx11_201103_sess14
Narrow Interneuron,id2/nkx2.1/ai80,2.06,0.283333333333333,DG,0,-1.21777773960417,1.45687855124117,0.541501607626455,fnkx11_201103_sess14
Narrow Interneuron,id2/nkx2.1/ai80,2.26,0.608333333333333,CA1sp,0,5.06246265978484,2.79494329155882,0.299250990731483,fnkx11_201103_sess14
Pyramidal Cell,id2/nkx2.1/ai80,2.1,0.266666666666667,DG,0,-0.948603086717412,1.39720611092813,0.572195481144781,fnkx11_201103_sess14
Narrow Interneuron,id2/nkx2.1/ai80,2.06,0.275,DG,0,-1.28790603035719,1.39059693210674,0.56886205911213,fnkx11_201103_sess14
Narrow Interneuron,id2/nkx2.1/ai80,1.98,0.583333333333333,CA1sp,1,8.0613207138507,2.67955176273319,0.368605305898697,fnkx11_201103_sess14
Narrow Interneuron,id2/nkx2.1/ai80,2.02,0.283333333333333,CA1sp,0,9.74073982455078,2.05739298138608,0.46524767856483,fnkx11_201104_sess15
Narrow Interneuron,id2/nkx2.1/ai80,2.1,0.325,CA1sp,0,32.4700141717109,2.8003121339263,0.556658719737042,fnkx11_201104_sess15
Pyramidal Cell,id2/nkx2.1/ai80,2.3,0.741666666666667,CA1sp,0,12.666681593381,2.45208093638726,0.365807633632191,fnkx11_201104_sess15
Narrow Interneuron,id2/nkx2.1/ai80,1.54,0.308333333333333,CA1sp,0,5.85165880379846,3.40456206931212,0.317184869294634,fnkx11_201104_sess15
Narrow Interneuron,id2/nkx2.1/ai80,2.18,0.341666666666667,CA1sp,0,2.5553775951573,2.69633633233539,0.187294713886014,fnkx11_201104_sess15
Pyramidal Cell,id2/nkx2.1/ai80,2.18,0.716666666666667,CA3,0,6.20697013305353,2.21040410763823,0.232085854232127,fnkx11_201104_sess15
Wide Interneuron,id2/nkx2.1/ai80,1.58,0.391666666666667,CA1sp,0,20.031597309884,3.08398162493536,0.505920077610671,fnkx11_201104_sess15
Wide Interneuron,id2/nkx2.1/ai80,1.54,0.533333333333333,CA1sp,0,12.8093519410406,2.23859810653995,0.352425020422863,fnkx11_201104_sess15
Wide Interneuron,id2/nkx2.1/ai80,0.86,0.483333333333333,CA1sp,0,14.6971490854964,2.77372377838755,0.489455948380491,fnkx11_201104_sess15
Narrow Interneuron,id2/nkx2.1/ai80,2.06,0.358333333333333,CA1so,0,27.507231601087,2.6477885012822,0.448824092013219,fnkx11_201104_sess15
Narrow Interneuron,id2/nkx2.1/ai80,1.66,0.35,CA1sp,0,1.16558951135745,3.33697241569952,0.576837183424891,fnkx11_201104_sess15
Pyramidal Cell,id2/nkx2.1/ai80,2.3,0.733333333333333,CA3,0,3.6077006675928,1.82092081831623,0.346331567465632,fnkx11_201104_sess15
Pyramidal Cell,id2/nkx2.1/ai80,2.26,0.658333333333333,CA1sp,0,9.28810761689928,2.62858131310131,0.365796702230023,fnkx11_201104_sess15
Pyramidal Cell,id2/nkx2.1/ai80,2.18,0.575,CA1sp,0,2.09398150255508,2.25760201205668,0.262275275214189,fnkx11_201104_sess15
Narrow Interneuron,id2/nkx2.1/ai80,2.06,0.325,CA3,0,-0.727887273644154,1.35619547336077,0.567124409682327,fnkx11_201104_sess15
Pyramidal Cell,id2/nkx2.1/ai80,2.14,0.183333333333333,CA1sp,0,12.4437501011717,2.76392459613801,0.520182970864919,fnkx11_201104_sess15
Narrow Interneuron,id2/nkx2.1/ai80,2.22,0.625,CA1sp,0,5.23009182367901,2.62722201029132,0.289230940036709,fnkx11_201104_sess15
Pyramidal Cell,id2/nkx2.1/ai80,1.94,0.625,CA1sp,1,1.55837330314511,2.68253743517406,0.245748265041916,fnkx11_201104_sess15
Pyramidal Cell,id2/nkx2.1/ai80,2.3,0.716666666666667,CA1,0,13.7332213615511,2.74811123697366,0.349938562001148,fnkx11_201110_sess19
Wide Interneuron,id2/nkx2.1/ai80,1.66,0.483333333333333,CA3,0,-2.16091079730397,6.00302391779698,0.0789414446961529,fnkx11_201110_sess19
Narrow Interneuron,id2/nkx2.1/ai80,2.06,0.275,CA1,0,8.55198622774619,2.01974081579265,0.464938635133403,fnkx11_201110_sess19
Pyramidal Cell,id2/nkx2.1/ai80,2.22,0.616666666666667,CA1,0,18.0678787663331,2.86624126262668,0.495544412013905,fnkx11_201110_sess19
Narrow Interneuron,id2/nkx2.1/ai80,1.66,0.366666666666667,CA1,0,23.8125597453245,3.33513161423122,0.32519586736152,fnkx11_201110_sess19
Narrow Interneuron,id2/nkx2.1/ai80,2.06,0.358333333333333,CA1,0,21.9937292744273,2.75614418419306,0.353577473290203,fnkx11_201110_sess19
Pyramidal Cell,id2/nkx2.1/ai80,2.3,0.725,CA1,0,4.33061252661627,1.91617861182857,0.219221266953102,fnkx11_201110_sess19
Pyramidal Cell,id2/nkx2.1/ai80,2.18,0.7,CA1,0,2.75116896331821,2.78318816834658,0.207665266822251,fnkx11_201110_sess19
Narrow Interneuron,id2/nkx2.1/ai80,1.78,0.225,CA1,0,1.61045309400869,5.45445431155206,0.325426927680187,fnkx11_201110_sess19
Narrow Interneuron,id2/nkx2.1/ai80,2.34,0.366666666666667,CA1,0,1.52759249741101,2.19524262907833,0.256074551621342,fnkx11_201110_sess19
Pyramidal Cell,id2/nkx2.1/ai80,2.38,0.691666666666667,CA3,0,18.3349041654107,2.80597243846511,0.304808390420063,fnkx11_201110_sess19
Narrow Interneuron,id2/nkx2.1/ai80,1.74,0.333333333333333,CA1,0,27.1154672995718,3.20552396561248,0.485978586770586,fnkx11_201110_sess19
Narrow Interneuron,id2/nkx2.1/ai80,1.78,0.358333333333333,CA1,0,18.0379653189318,2.67423972744992,0.353563275775208,fnkx11_201110_sess19
Wide Interneuron,id2/nkx2.1/ai80,1.5,0.566666666666667,CA1,0,27.4801926481087,2.91168830813797,0.462126792694504,fnkx11_201110_sess19
Wide Interneuron,id2/nkx2.1/ai80,1.42,0.55,CA1,0,16.8201154404403,2.06510145163917,0.299935742827537,fnkx11_201110_sess19
Narrow Interneuron,id2/nkx2.1/ai80,1.66,0.375,CA1,0,17.0048783183219,3.17785025984554,0.577646553690606,fnkx11_201110_sess19
Narrow Interneuron,id2/nkx2.1/ai80,2.18,0.275,CA3,0,0.128778109383228,1.506665979303,0.554282038601782,fnkx11_201110_sess19
Pyramidal Cell,id2/nkx2.1/ai80,2.22,0.633333333333333,CA1,0,5.12910129447181,2.53179307549495,0.161211258605321,fnkx11_201110_sess19
Pyramidal Cell,id2/nkx2.1/ai80,2.26,0.65,CA1,0,4.25134646412356,2.68033170769298,0.211814224052933,fnkx11_201110_sess19
Narrow Interneuron,id2/nkx2.1/ai80,1.62,0.358333333333333,CA1,0,7.79306727262817,3.29239534888492,0.26446917472225,fnkx11_201110_sess19
Narrow Interneuron,id2/nkx2.1/ai80,1.62,0.4,CA1,0,1.53867819170919,3.32229891144071,0.428496217397318,fnkx11_201110_sess19
Pyramidal Cell,id2/nkx2.1/ai80,2.06,0.491666666666667,CA1,0,2.2247807386763,3.06000174136124,0.337263894928986,fnkx11_201110_sess19
Pyramidal Cell,id2/nkx2.1/ai80,2.26,0.658333333333333,CA1,0,5.83789597253957,3.00604202541463,0.239512940176144,fnkx11_201110_sess19
Pyramidal Cell,id2/nkx2.1/ai80,2.26,0.7,CA1,0,7.63812953102814,2.70401558991558,0.230703875227535,fnkx11_201110_sess19
Narrow Interneuron,id2/nkx2.1/ai80,2.18,0.308333333333333,CA3,0,-0.194661420768393,1.40436852095149,0.631815674512949,fnkx11_201015_sess1
Narrow Interneuron,id2/nkx2.1/ai80,1.78,0.341666666666667,DG,0,17.9858904846133,3.65221464995111,0.405694016951973,fnkx11_201015_sess1
Pyramidal Cell,id2/nkx2.1/ai80,1.02,0.758333333333333,PTLp,0,-0.33614705844619,1.17931757415154,0.00761797052609577,fnkx11_201015_sess1
Narrow Interneuron,id2/nkx2.1/ai80,1.78,0.358333333333333,CA1sp,0,24.9005926564593,3.14759531605869,0.427642124994606,fnkx11_201015_sess1
Narrow Interneuron,id2/nkx2.1/ai80,2.06,0.291666666666667,CA1sp,0,21.0198395503716,2.58295934853849,0.357060504766667,fnkx11_201015_sess1
Narrow Interneuron,id2/nkx2.1/ai80,1.5,0.341666666666667,PTLp,0,2.05795800138479,5.59801720470794,0.0270614920356722,fnkx11_201015_sess1
Wide Interneuron,id2/nkx2.1/ai80,0.86,0.533333333333333,CA1sp,0,11.0623740857309,2.51815510705474,0.204253057745367,fnkx11_201015_sess1
Narrow Interneuron,id2/nkx2.1/ai80,2.1,0.291666666666667,CA1sp,0,21.2570935213462,2.88808153011703,0.333524676190764,fnkx11_201015_sess1
Wide Interneuron,id2/nkx2.1/ai80,1.46,0.633333333333333,CA1so,0,3.54441183992513,5.17845147940249,0.0272756834062889,fnkx11_201015_sess1
Pyramidal Cell,id2/nkx2.1/ai80,2.26,0.708333333333333,CA1sp,0,8.39147631433042,2.90597571013746,0.211334183797292,fnkx11_201015_sess1
Narrow Interneuron,id2/nkx2.1/ai80,2.42,0.358333333333333,CA1so,0,34.3741718010659,3.3187010795645,0.615176200351563,fnkx11_201015_sess1
Narrow Interneuron,id2/nkx2.1/ai80,1.5,0.391666666666667,PTLp,0,1.99597985548901,4.26679083720209,0.013878121576396,fnkx11_201015_sess1
Pyramidal Cell,id2/nkx2.1/ai80,2.38,0.691666666666667,CA3,0,8.40726625887819,3.19444781464738,0.354277927432017,fnkx11_201015_sess1
Wide Interneuron,id2/nkx2.1/ai80,1.18,0.691666666666667,PTLp,0,0.579869077597116,3.89016534640212,0.015870471671605,fnkx11_201015_sess1
Wide Interneuron,id2/nkx2.1/ai80,1.5,0.541666666666667,CA1sp,0,-7.39667464778112,6.06203672799233,0.411567636162908,fnkx11_201015_sess1
Pyramidal Cell,id2/nkx2.1/ai80,2.34,0.7,CA3,0,9.18017139434872,2.85872709961464,0.28757023167555,fnkx11_201015_sess1
Pyramidal Cell,id2/nkx2.1/ai80,2.38,0.691666666666667,CA1sp,0,15.1837282266918,2.87104578085791,0.318131907904953,fnkx11_201015_sess1
Pyramidal Cell,id2/nkx2.1/ai80,2.18,0.725,CA1sp,0,13.0896389809722,2.860721684994,0.371887140100672,fnkx11_201015_sess1
Pyramidal Cell,id2/nkx2.1/ai80,2.18,0.716666666666667,CA1sp,0,10.2792286998354,3.27869449133982,0.339149124403503,fnkx11_201015_sess1
Pyramidal Cell,id2/nkx2.1/ai80,2.26,0.45,DG,0,1.82348051817869,2.04261943223365,0.597275165451126,fnkx11_201015_sess1
Pyramidal Cell,id2/nkx2.1/ai80,1.82,0.558333333333333,PTLp,0,0.523802953734817,4.40766802682622,0.0325806087561727,fnkx11_201015_sess1
Wide Interneuron,id2/nkx2.1/ai80,1.46,0.775,PTLp,0,1.79483682099086,0.725996985691464,0.0402881689748289,fnkx11_201015_sess1
Narrow Interneuron,id2/nkx2.1/ai80,2.06,0.275,CA3,0,-1.56656345792478,1.21578221187255,0.566928467936952,fnkx11_201015_sess1
Pyramidal Cell,id2/nkx2.1/ai80,2.22,0.775,CA1sp,0,11.270340889234,3.04613668469319,0.327788260508195,fnkx11_201015_sess1
Narrow Interneuron,id2/nkx2.1/ai80,1.54,0.333333333333333,CA1so,0,0.361381121528363,2.4647329285116,0.115946248745765,fnkx11_201015_sess1
Pyramidal Cell,id2/nkx2.1/ai80,2.18,0.725,PTLp,1,0.701028583764667,1.68706433100945,0.0248348554504477,fnkx11_201015_sess1
Pyramidal Cell,id2/nkx2.1/ai80,1.74,0.666666666666667,PTLp,0,-0.00306903399518734,5.10999731725231,0.0292269574138008,fnkx11_201015_sess1
Narrow Interneuron,id2/nkx2.1/ai80,2.1,0.275,CA1so,0,14.7936043450336,2.83556715139687,0.406064564025657,fnkx11_201015_sess1
Narrow Interneuron,id2/nkx2.1/ai80,2.18,0.333333333333333,CA1sp,0,13.8717451602448,2.97808216078177,0.451791501028385,fnkx11_201015_sess1
Pyramidal Cell,id2/nkx2.1/ai80,2.34,0.691666666666667,CA1sp,0,4.53201895271343,2.75658120723835,0.199412547661162,fnkx11_201015_sess1
Wide Interneuron,sst/ai32,1.62,0.65,CA1sp,0,12.718780543267,2.29073486724614,0.202895603570663,fsst1_190531_sess32
Wide Interneuron,sst/ai32,1.02,0.575,CA1sp,0,-1.08430697201487,2.01303896007167,0.135432292712997,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.3,0.758333333333333,CA1sp,0,10.2735488556447,1.8431634430676,0.302648538101658,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.34,0.766666666666667,CA1sp,0,11.2352339324096,1.94374205087675,0.321225745157341,fsst1_190531_sess32
Narrow Interneuron,sst/ai32,1.82,0.3,CA1sp,0,17.9367015488453,2.46456937638296,0.328248043501546,fsst1_190531_sess32
Wide Interneuron,sst/ai32,1.02,0.566666666666667,CA1sp,0,8.8537465406632,2.05445821238433,0.165094286373113,fsst1_190531_sess32
Wide Interneuron,sst/ai32,1.82,0.675,CA1sp,0,-3.92378425020399,0.547676890040499,0.556531550165133,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.3,0.725,CA1sp,0,9.6286774191326,2.71645058417377,0.399021280540522,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.22,0.758333333333333,CA1sp,0,9.65946462049437,2.33281053030939,0.259620167855352,fsst1_190531_sess32
Narrow Interneuron,sst/ai32,1.82,0.258333333333333,CA1sp,1,19.1406740676915,2.91984962480456,0.364760269074798,fsst1_190531_sess32
Narrow Interneuron,sst/ai32,2.22,0.3,CA1sp,1,21.0826365390865,3.47098823196356,0.574017258466116,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.22,0.725,CA1sp,0,13.0392055168366,1.9333054400791,0.22859192812927,fsst1_190531_sess32
Wide Interneuron,sst/ai32,2.14,0.533333333333333,CA1sp,0,0.24026706764822,1.6444957930536,0.109014690051873,fsst1_190531_sess32
Wide Interneuron,sst/ai32,1.42,0.575,CA1sp,0,-0.992948814608039,1.82474567086336,0.0664346889333863,fsst1_190531_sess32
Narrow Interneuron,sst/ai32,1.58,0.391666666666667,CA1sp,1,16.1728731454666,2.79860365513229,0.254739367629491,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.26,0.741666666666667,CA1sp,0,4.30023987048318,1.5146017463571,0.197629073517091,fsst1_190531_sess32
Wide Interneuron,sst/ai32,1.82,0.675,CA1sp,0,-1.51775535278443,3.00663604419324,0.0949072868209391,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.26,0.766666666666667,CA1sp,0,8.27589873208537,2.26176302536816,0.322813253689636,fsst1_190531_sess32
Narrow Interneuron,sst/ai32,1.94,0.375,CA1sp,0,10.3751776126798,1.60289407474466,0.309908594851817,fsst1_190531_sess32
Narrow Interneuron,sst/ai32,1.46,0.408333333333333,CA1sp,0,8.86013776076918,3.4755784235944,0.270197836238095,fsst1_190531_sess32
Narrow Interneuron,sst/ai32,1.98,0.341666666666667,CA1so,1,19.3188116533954,3.37358864875198,0.530456870324247,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.26,0.758333333333333,CA1sp,0,7.86457045088471,2.13493394376614,0.255254515762445,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.26,0.783333333333333,CA1sp,0,7.19430246453138,2.1574129166463,0.185371185163069,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.22,0.741666666666667,CA1sp,0,7.16059053902349,1.41914088792027,0.249794542411569,fsst1_190531_sess32
Narrow Interneuron,sst/ai32,1.94,0.375,CA1sp,1,16.6147434957164,3.52355000296487,0.383287767246655,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.22,0.758333333333333,CA1sp,0,12.9996077177249,1.98922285982705,0.330610312843837,fsst1_190531_sess32
Narrow Interneuron,sst/ai32,2.06,0.291666666666667,CA1sp,0,17.0490094724914,2.56456888963158,0.410421762030985,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.22,0.758333333333333,CA1sp,0,13.6156253001082,2.16831766944837,0.29834159888478,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.26,0.691666666666667,CA1sp,0,12.8021718677221,1.98661177265157,0.260153397157394,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.18,0.791666666666667,CA1sp,1,7.49884974260333,2.04197328808975,0.224887490939881,fsst1_190531_sess32
Wide Interneuron,sst/ai32,1.7,0.491666666666667,CA1sp,1,23.1934248805119,2.72646235556637,0.53623158416583,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.3,0.725,CA1sp,0,3.11646153239831,1.59688913689081,0.223596318221177,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.18,0.691666666666667,CA1sp,0,15.7114726440926,2.28224852500479,0.342370662866528,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.26,0.75,CA1sp,0,7.76635602419634,2.07796573410795,0.240295540601439,fsst1_190531_sess32
Narrow Interneuron,sst/ai32,2.26,0.35,CA1sp,0,7.77678782693058,2.04789128499399,0.262311378356204,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.26,0.65,CA1sp,0,20.2141989640818,2.20881792844436,0.44422067207346,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.26,0.65,CA1sp,0,8.45085363050875,2.26881743198849,0.237944751516833,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.26,0.725,CA1sp,0,11.9650742344163,1.80896693966778,0.299260919186071,fsst1_190531_sess32
Wide Interneuron,sst/ai32,2.26,0.425,CA1sp,1,7.55555555555556,2.99590743390987,0.351562537559723,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.38,0.733333333333333,CA1sp,0,8.98870081545551,1.62253523163118,0.206694334365416,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.26,0.766666666666667,CA1sp,0,13.8746975389625,2.37893042396949,0.349722576373314,fsst1_190531_sess32
Narrow Interneuron,sst/ai32,1.9,0.233333333333333,CA1sp,0,2.54876830972346,2.48490802064406,0.102006519367301,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.22,0.733333333333333,CA1sp,0,7.01923145092874,1.56049642757757,0.237956821663818,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.06,0.7,CA1sp,0,15.6929994249373,2.21258851609079,0.358836541580096,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.34,0.766666666666667,CA1sp,0,15.8207441625792,2.17792836256693,0.24613200529089,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.22,0.766666666666667,CA1sp,0,6.62701820986938,1.98217579323028,0.206936295095793,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.3,0.75,CA1sp,0,11.1234989862989,2.61312972991475,0.332126311188464,fsst1_190531_sess32
Unknown,sst/ai32,2.34,0.341666666666667,CA1sp,0,14.6263379321837,2.37272267095882,0.342139507993527,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.3,0.708333333333333,CA1sp,0,9.18778122148518,2.14541060926741,0.207784705741052,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.22,0.608333333333333,CA1sp,0,-0.31041346478648,2.33946609955942,0.134060509797251,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.26,0.741666666666667,CA1sp,0,6.57396427330204,1.91537761155999,0.176689039786996,fsst1_190531_sess32
Unknown,sst/ai32,2.34,0.258333333333333,CA1sp,0,15.7235564715358,2.27910313887972,0.363718916911881,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.34,0.725,CA1sp,0,14.2482058448506,2.36363806464793,0.344404132777173,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.34,0.758333333333333,CA1sp,0,15.9189403284097,2.36820726836784,0.327324751127747,fsst1_190531_sess32
Narrow Interneuron,sst/ai32,2.1,0.35,CA1sp,0,17.0114269685945,2.36694298772881,0.300452557550899,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.18,0.791666666666667,CA1sp,0,15.7371726207588,2.09760716443273,0.351536925183306,fsst1_190531_sess32
Pyramidal Cell,sst/ai32,2.26,0.758333333333333,CA1sp,0,6.78678105768267,1.99136972392317,0.23025819094241,fsst1_190531_sess32
